book_id,title,authors,goodreads_average_rating,goodreads_ratings_count,original_publication_year,language_code,borrow_count,avg_user_rating,to_read_count,popularity_level
426625,Fancy Nancy,"Jane O'Connor, Robin Preiss Glasser",4.15,21619,2005.0,,0,0.0,0,faible
426775,Chasing Harry Winston,Lauren Weisberger,3.32,63342,2008.0,eng,0,0.0,0,faible
426825,QB VII,Leon Uris,4.17,24396,1970.0,eng,0,0.0,0,faible
427920,"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)","Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",3.91,14722,1997.0,eng,0,0.0,0,faible
428042,"Airborn (Matt Cruse, #1)",Kenneth Oppel,4.16,18717,2004.0,eng,0,0.0,0,faible
428223,The Invisible Wall: A Love Story That Broke Barriers,Harry Bernstein,4.07,9715,2006.0,en-US,0,0.0,0,faible
428263,"Eclipse (Twilight, #3)",Stephenie Meyer,3.69,1134511,2007.0,en-US,0,0.0,0,faible
428862,Wreck This Journal,Keri Smith,4.19,10012,2007.0,,0,0.0,0,faible
429024,The Old Curiosity Shop,"Charles Dickens, Norman Page",3.75,11092,1840.0,,0,0.0,0,faible
429138,"River God (Ancient Egypt, #1)",Wilbur Smith,4.2,24920,1993.0,eng,0,0.0,0,faible
429883,"The Hidden City (The Tamuli, #3)",David Eddings,3.97,18718,1994.0,eng,0,0.0,0,faible
430968,Merle's Door: Lessons from a Freethinking Dog,Ted Kerasote,4.18,14953,2007.0,en-US,0,0.0,0,faible
432020,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)",Yoshihiro Togashi,4.29,13807,1990.0,eng,0,0.0,0,faible
432283,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,Erma Bombeck,4.07,10861,1971.0,en-US,0,0.0,0,faible
433035,"Sad Cypress (Hercule Poirot, #21)",Agatha Christie,3.83,12538,1940.0,eng,0,0.0,0,faible
433533,"Rilla of Ingleside (Anne of Green Gables, #8)",L.M. Montgomery,4.16,29277,1921.0,eng,0,0.0,0,faible
433567,Flatland: A Romance of Many Dimensions,"Edwin A. Abbott, Banesh Hoffmann",3.81,31377,1884.0,en-US,0,0.0,0,faible
434229,Cape Fear,John D. MacDonald,4.07,10006,1958.0,,0,0.0,0,faible
434535,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,James L. Ferrell,4.41,12313,2004.0,eng,0,0.0,0,faible
434764,Believing Christ: The Parable of the Bicycle and Other Good News,Stephen E. Robinson,4.51,12951,1992.0,eng,0,0.0,0,faible
435045,Wicked Deeds on a Winter's Night (Immortals After Dark #4),Kresley Cole,4.37,40001,2007.0,en-CA,0,0.0,0,faible
436806,Story of the Eye,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",3.71,9227,1928.0,eng,0,0.0,0,faible
437885,Frosty the Snowman (Frosty the Snowman),Diane Muldrow,4.34,17540,1992.0,,0,0.0,0,faible
438024,Let's Pretend This Never Happened (Dear Dumb Diary #1),Jim Benton,3.98,13347,2004.0,,0,0.0,0,faible
438492,"The Wide Window (A Series of Unfortunate Events, #3)","Lemony Snicket, Brett Helquist",3.91,118624,2000.0,eng,0,0.0,0,faible
439173,Frindle,"Andrew Clements, Brian Selznick",3.79,83351,1996.0,en-US,0,0.0,0,faible
439275,"Princess in the Spotlight (The Princess Diaries, #2)",Meg Cabot,3.67,41713,2001.0,eng,0,0.0,0,faible
439288,Speak,Laurie Halse Anderson,4.0,360156,1999.0,eng,0,0.0,0,faible
439363,"Love★Com, Vol. 1","Aya Nakahara, Pookie Rolf",4.22,13801,2001.0,eng,0,0.0,0,faible
440960,Batman and Son,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang",3.81,10188,2005.0,eng,0,0.0,0,faible
441618,Breaking Free: Discover the Victory of Total Surrender,Beth Moore,4.43,9922,1999.0,,0,0.0,0,faible
443540,All He Ever Wanted,Anita Shreve,3.18,11514,2003.0,eng,0,0.0,0,faible
444304,"The Field Guide (The Spiderwick Chronicles, #1)","Holly Black, Tony DiTerlizzi",3.85,56913,2003.0,eng,0,0.0,0,faible
444347,"Chasing Vermeer (Chasing Vermeer, #1)","Blue Balliett, Brett Helquist",3.71,22167,2004.0,en-US,0,0.0,0,faible
444381,"The Princess and the Goblin  (Princess Irene and Curdie, #1)","George MacDonald, Arthur Hughes",4.0,21200,1872.0,eng,0,0.0,0,faible
448836,Second Treatise of Government,"John Locke, C.B. Macpherson",3.75,14549,1689.0,eng,0,0.0,0,faible
448873,"The Thief (The Queen's Thief, #1)",Megan Whalen Turner,3.92,40807,1996.0,eng,0,0.0,0,faible
450573,The Odd Couple,Neil Simon,4.02,12571,1965.0,eng,0,0.0,0,faible
450836,"Like a Fire Burning (The Work and the Glory, #2)",Gerald N. Lund,4.27,9944,1991.0,,0,0.0,0,faible
452157,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Bev Vincent,4.29,32163,2004.0,,0,0.0,0,faible
452235,The Firm,John Grisham,3.89,6962,1991.0,eng,0,0.0,0,faible
452244,Lost Souls,Poppy Z. Brite,3.89,13905,1992.0,eng,0,0.0,0,faible
452306,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",Ann Brashares,3.75,525706,2001.0,eng,0,0.0,0,faible
454236,Miracle in the Andes,"Nando Parrado, Vince Rause",4.21,11057,2006.0,,0,0.0,0,faible
454856,Look Me in the Eye: My Life with Asperger's,John Elder Robison,3.91,48189,2007.0,en-US,0,0.0,0,faible
455373,Sphere,Michael Crichton,3.77,128244,1987.0,eng,0,0.0,0,faible
455764,Audrey Rose,Frank De Felitta,3.86,17688,1975.0,,0,0.0,0,faible
455925,"Running Blind (Jack Reacher, #4)",Lee Child,4.08,44681,2000.0,en-US,0,0.0,0,faible
455930,"Echo Burning (Jack Reacher, #5)",Lee Child,3.98,38524,2001.0,en-US,0,0.0,0,faible
455941,"Persuader (Jack Reacher, #7)",Lee Child,4.09,37434,2003.0,eng,0,0.0,0,faible
456028,"Red: The Heroic Rescue (The Circle, #2)",Ted Dekker,4.3,19896,2004.0,eng,0,0.0,0,faible
456057,"Showdown (Paradise, #1)",Ted Dekker,3.93,11122,2005.0,eng,0,0.0,0,faible
457264,The Second Sex,"Simone de Beauvoir, H.M. Parshley, Deirdre Bair",4.09,18648,1949.0,eng,0,0.0,0,faible
457457,Fine Things,Danielle Steel,3.92,10519,1987.0,,0,0.0,0,faible
457762,Sylvester and the Magic Pebble,William Steig,4.14,36260,1969.0,eng,0,0.0,0,faible
458034,Caressed by Ice (Psy-Changeling #3),Nalini Singh,4.33,24390,2007.0,eng,0,0.0,0,faible
459064,"Reaper's Gale (The Malazan Book of the Fallen, #7)",Steven Erikson,4.34,16539,2007.0,eng,0,0.0,0,faible
459386,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",Val McDermid,3.98,11562,1995.0,eng,0,0.0,0,faible
460548,"Go, Dog. Go!",P.D. Eastman,4.08,66360,1961.0,eng,0,0.0,0,faible
460635,The Bone People,Keri Hulme,4.06,15110,1984.0,en-US,0,0.0,0,faible
460717,The Dogs of War,Frederick Forsyth,3.96,14860,1974.0,,0,0.0,0,faible
462033,"Maisie Dobbs (Maisie Dobbs, #1)",Jacqueline Winspear,3.91,49820,2003.0,en-US,0,0.0,0,faible
462684,The Story of Tracy Beaker,"Jacqueline Wilson, Nick Sharratt",3.69,14772,1991.0,eng,0,0.0,0,faible
464260,The Fire Next Time,"James     Baldwin, Kıvanç Güney",4.45,19816,1963.0,eng,0,0.0,0,faible
465226,"The Redbreast (Harry Hole, #3)","Jo Nesbø, Don Bartlett",3.94,49999,2000.0,eng,0,0.0,0,faible
465904,"Dragonsdawn (Pern, #9)",Anne McCaffrey,4.17,25824,1988.0,,0,0.0,0,faible
467032,The Bad Seed,"William March, Elaine Showalter",4.05,10765,1954.0,eng,0,0.0,0,faible
468070,"Nigella Express: Good Food, Fast",Nigella Lawson,3.96,20034,2007.0,eng,0,0.0,0,faible
469571,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,3.97,68451,1992.0,eng,0,0.0,0,faible
469901,Mr. Perfect,Linda Howard,4.07,24753,2000.0,eng,0,0.0,0,faible
470495,All Over But the Shoutin',Rick Bragg,4.09,21072,1997.0,eng,0,0.0,0,faible
472025,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,"Bertrand Russell, Paul  Edwards",4.03,13678,1927.0,eng,0,0.0,0,faible
472331,Watchmen,"Alan Moore, Dave Gibbons, John Higgins",4.35,398018,1987.0,en-US,0,0.0,0,faible
472343,Duma Key,Stephen King,3.93,73807,2008.0,en-US,0,0.0,0,faible
473623,"The Folk of the Faraway Tree (The Faraway Tree, #3)",Enid Blyton,4.32,11693,1946.0,eng,0,0.0,0,faible
474634,The Wedding Girl,Madeleine Wickham,3.47,20501,1999.0,eng,0,0.0,0,faible
474858,A Bad Case of Stripes,David Shannon,4.24,51764,1998.0,eng,0,0.0,0,faible
475276,"D.N.Angel, Vol. 1 (D.N.Angel, #1)",Yukiru Sugisaki,4.01,25247,1997.0,en-US,0,0.0,0,faible
475339,Madeline,Ludwig Bemelmans,4.22,156726,1939.0,en-GB,0,0.0,0,faible
476543,The Darkest Night (Lords of the Underworld #1),Gena Showalter,4.09,63240,2008.0,eng,0,0.0,0,faible
477338,"Blue is for Nightmares (Blue is for Nightmares, #1)",Laurie Faria Stolarz,3.81,15848,2003.0,en-US,0,0.0,0,faible
478657,"Undead and Unreturnable (Undead, #4)",MaryJanice Davidson,3.89,18700,2005.0,en-US,0,0.0,0,faible
478894,"The Sword of Shannara Trilogy (Shannara, #1-3)",Terry Brooks,3.94,15172,1979.0,,0,0.0,0,faible
478951,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,4.42,20359,2006.0,eng,0,0.0,0,faible
479415,The Horse Whisperer,Nicholas Evans,3.77,38033,1995.0,en-US,0,0.0,0,faible
479561,"The Neutronium Alchemist (Night's Dawn, #2)",Peter F. Hamilton,4.25,12726,1997.0,eng,0,0.0,0,faible
480204,The Phantom of the Opera,"Gaston Leroux, Alexander Teixeira de Mattos",3.97,141110,1909.0,eng,0,0.0,0,faible
480479,Under the Tuscan Sun,Frances Mayes,3.72,279264,1996.0,eng,0,0.0,0,faible
480570,"The First Man in Rome (Masters of Rome, #1)",Colleen McCullough,4.08,15362,1990.0,eng,0,0.0,0,faible
481335,The Vision,Dean Koontz,3.79,10682,1977.0,eng,0,0.0,0,faible
481446,Nefertiti,Michelle Moran,4.07,24959,2007.0,en-US,0,0.0,0,faible
481462,The Howling,Gary Brandner,3.92,10414,1977.0,eng,0,0.0,0,faible
481743,The Wave,"Morton Rhue, Todd Strasser",3.54,9392,1981.0,eng,0,0.0,0,faible
481749,Jesus the Christ,James E. Talmage,4.63,17179,1915.0,,0,0.0,0,faible
483445,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",David Colbert,3.96,13820,2001.0,eng,0,0.0,0,faible
484167,"Millennium Snow, Vol. 1",Bisco Hatori,4.04,11293,2001.0,en-US,0,0.0,0,faible
485894,The Metamorphosis,"Franz Kafka, Stanley Corngold",3.78,364933,1915.0,eng,0,0.0,0,faible
487445,The Onion Field,Joseph Wambaugh,4.13,15558,1973.0,,0,0.0,0,faible
487666,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,"Dick Winters, Cole C. Kingseed",4.24,9712,2006.0,eng,0,0.0,0,faible
489972,The Snowman,Raymond Briggs,4.28,13496,1978.0,eng,0,0.0,0,faible
490403,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",Sherrilyn Kenyon,4.0,21567,2007.0,eng,0,0.0,0,faible
490867,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)",Mo Willems,4.26,37886,2004.0,eng,0,0.0,0,faible
491735,"The Dirty Girls Social Club (Dirty Girls, #1)","Alisa Valdes, Alisa Valdes-Rodriguez",3.46,11045,2003.0,,0,0.0,0,faible
493455,"The Uglies Trilogy (Uglies, #1-3)",Scott Westerfeld,4.06,13405,2007.0,,0,0.0,0,faible
493456,"Extras (Uglies, #4)",Scott Westerfeld,3.59,85873,2006.0,en-US,0,0.0,0,faible
495395,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,A.J. Jacobs,3.76,48711,2007.0,en-US,0,0.0,0,faible
497164,Camera Lucida: Reflections on Photography,"Roland Barthes, Richard Howard",3.92,26754,1980.0,,0,0.0,0,faible
497199,Factotum,Charles Bukowski,3.96,37376,1975.0,,0,0.0,0,faible
498389,"The Devil's Star (Harry Hole, #5)",Jo Nesbø,4.03,32907,2003.0,eng,0,0.0,0,faible
498641,The Practice of the Presence of God,Brother Lawrence,4.32,23889,1691.0,,0,0.0,0,faible
498835,"Sepulchre (Languedoc, #2)",Kate Mosse,3.73,13368,2007.0,en-GB,0,0.0,0,faible
500503,"Sailor Moon, #1 (Sailor Moon, #1)",Naoko Takeuchi,4.29,34951,1992.0,eng,0,0.0,0,faible
500743,"The Wizard Heir (The Heir Chronicles, #2)",Cinda Williams Chima,4.14,33653,2007.0,en-US,0,0.0,0,faible
501124,"One Good Turn (Jackson Brodie, #2)",Kate Atkinson,3.79,19384,2006.0,en-US,0,0.0,0,faible
502295,Gonzo: The Life of Hunter S. Thompson,"Jann S. Wenner, Corey Seymour",4.07,9915,2007.0,en-US,0,0.0,0,faible
502406,Curious George Takes a Job,H.A. Rey,4.28,12254,1947.0,,0,0.0,0,faible
503248,My Lobotomy,"Howard Dully, Charles Fleming",3.7,8068,2007.0,eng,0,0.0,0,faible
504369,"Field of Dishonor (Honor Harrington, #4)",David Weber,4.19,13157,1994.0,eng,0,0.0,0,faible
504420,"Protect and Defend (Mitch Rapp, #10)",Vince Flynn,4.34,23952,2007.0,en-US,0,0.0,0,faible
505304,The Poky Little Puppy (A Little Golden Book),"Janette Sebring Lowrey, Gustaf Tenggren",4.08,62571,1942.0,eng,0,0.0,0,faible
508413,"The Shunning (The Heritage of Lancaster County, #1)",Beverly  Lewis,4.13,20379,1997.0,,0,0.0,0,faible
508903,"The Cat Who Could Read Backwards (Cat Who..., #1)",Lilian Jackson Braun,3.84,23114,1966.0,eng,0,0.0,0,faible
509784,The End of Eternity,Isaac Asimov,4.21,26560,1955.0,eng,0,0.0,0,faible
511240,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)","Kiyohiko Azuma, あずま きよひこ",4.34,12754,2003.0,eng,0,0.0,0,faible
511527,Double Act,"Jacqueline Wilson, Nick Sharratt, Sue Heap",3.69,13204,1995.0,en-GB,0,0.0,0,faible
511614,"The 101 Dalmatians (The Hundred and One Dalmatians, #1)","Dodie Smith, Michael Dooling",4.11,27717,1956.0,eng,0,0.0,0,faible
511684,The Illustrated Mum,"Jacqueline Wilson, Nick Sharratt",3.74,10763,1999.0,eng,0,0.0,0,faible
512475,The Cradle Will Fall,Mary Higgins Clark,3.89,14370,1980.0,,0,0.0,0,faible
513176,"Rogue Squadron (Star Wars: X-Wing, #1)",Michael A. Stackpole,4.02,11405,1996.0,en-GB,0,0.0,0,faible
513207,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)",Kevin J. Anderson,3.67,10605,1994.0,eng,0,0.0,0,faible
513367,In Search of Schrödinger's Cat: Quantum Physics and Reality,John Gribbin,4.0,12399,1984.0,eng,0,0.0,0,faible
514210,The Way of Zen,Alan W. Watts,4.18,11166,1957.0,eng,0,0.0,0,faible
514313,Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions,Ben Mezrich,3.87,16455,2002.0,,0,0.0,0,faible
515905,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",Mo Willems,4.28,23396,2007.0,en-US,0,0.0,0,faible
517188,The Prime of Miss Jean Brodie,Muriel Spark,3.76,26538,1961.0,eng,0,0.0,0,faible
517344,"Clementine (Clementine, #1)","Sara Pennypacker, Marla Frazee",3.9,15584,2006.0,en-US,0,0.0,0,faible
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,4.17,137047,1995.0,en-US,0,0.0,0,faible
519048,"The Seeing Stone (The Spiderwick Chronicles, #2)","Holly Black, Tony DiTerlizzi",3.87,29213,2000.0,eng,0,0.0,0,faible
519112,The Melancholy Death of Oyster Boy and Other Stories,Tim Burton,4.13,19773,1997.0,en-US,0,0.0,0,faible
519933,"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,4.22,17117,1988.0,,0,0.0,0,faible
520738,On Ugliness,Umberto Eco,3.88,12728,2007.0,,0,0.0,0,faible
522471,Hope Was Here,Joan Bauer,4.0,14954,2000.0,eng,0,0.0,0,faible
522525,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Carol Tavris, Elliot Aronson",3.99,15249,2007.0,en-US,0,0.0,0,faible
522534,"Geisha, a Life","Mineko Iwasaki, Rande Brown",3.92,12995,2002.0,en-US,0,0.0,0,faible
522776,The Wolf of Wall Street,Jordan Belfort,3.67,18289,2007.0,eng,0,0.0,0,faible
525488,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life","Henry Cloud, John Townsend",4.19,19619,1992.0,en-US,0,0.0,0,faible
525995,Jumanji,Chris Van Allsburg,4.03,21961,1981.0,en-US,0,0.0,0,faible
527744,"After the Funeral (Hercule Poirot, #29)",Agatha Christie,3.84,13569,1953.0,eng,0,0.0,0,faible
527862,The Acid House,Irvine Welsh,3.69,10752,1994.0,,0,0.0,0,faible
529626,Sometimes a Great Notion,Ken Kesey,4.24,15502,1964.0,,0,0.0,0,faible
530793,The Wives of Henry VIII,Antonia Fraser,4.15,13159,1992.0,,0,0.0,0,faible
530848,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",Heather Brewer,3.92,28119,2007.0,en-US,0,0.0,0,faible
530965,The Day of the Triffids,John Wyndham,4.0,58945,1951.0,eng,0,0.0,0,faible
531197,"Lyra's Oxford (His Dark Materials, #3.5)","Philip Pullman, John Lawrence",3.52,12665,2003.0,en-US,0,0.0,0,faible
531262,A Handful of Dust,Evelyn Waugh,3.92,17370,1934.0,en-US,0,0.0,0,faible
531350,The Choice,Nicholas Sparks,3.99,93479,2007.0,en-US,0,0.0,0,faible
531421,Bella Tuscany,Frances Mayes,3.74,10773,1999.0,,0,0.0,0,faible
531989,Drown,Junot Díaz,4.05,23295,1996.0,,0,0.0,0,faible
533465,Balzac and the Little Chinese Seamstress,"Dai Sijie, Ina Rilke",3.63,39927,2000.0,en-US,0,0.0,0,faible
533675,Pinocchio,"Eugene Bradley Coco, Ron Dias",4.33,10615,1992.0,,0,0.0,0,faible
534255,Autobiography of a Face,Lucy Grealy,3.96,18982,1994.0,en-GB,0,0.0,0,faible
534289,The I Ching or Book of Changes,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",4.18,12781,-750.0,eng,0,0.0,0,faible
534415,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)","Margaret Weis, Tracy Hickman",3.84,11465,1995.0,eng,0,0.0,0,faible
534733,"Rising Tides (Chesapeake Bay Saga, #2)",Nora Roberts,4.16,23604,1998.0,en-US,0,0.0,0,faible
535441,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,3.86,82535,2004.0,eng,0,0.0,0,faible
535494,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Francis A. Schaeffer,4.16,9124,1975.0,,0,0.0,0,faible
536790,"Trumps of Doom (The Chronicles of Amber, #6)",Roger Zelazny,4.06,11282,1985.0,eng,0,0.0,0,faible
536982,"The Never War (Pendragon, #3)",D.J. MacHale,4.12,24219,2003.0,eng,0,0.0,0,faible
537070,"Gregor and the Code of Claw (Underland Chronicles, #5)",Suzanne Collins,4.25,33286,2007.0,,0,0.0,0,faible
537094,The Overcoat,Nikolai Gogol,4.12,12091,1842.0,,0,0.0,0,faible
537296,"Frog and Toad Are Friends (Frog and Toad, #1)",Arnold Lobel,4.18,70119,1970.0,eng,0,0.0,0,faible
537375,The Endurance: Shackleton's Legendary Antarctic Expedition,Caroline Alexander,4.31,14529,1998.0,eng,0,0.0,0,faible
538845,Quo Vadis,"Henryk Sienkiewicz, W.S. Kuniczak",4.13,18466,1895.0,eng,0,0.0,0,faible
539282,Fences (The Century Cycle #6),August Wilson,3.84,11991,1986.0,eng,0,0.0,0,faible
539904,A Bridge Too Far,Cornelius Ryan,4.24,13676,1974.0,eng,0,0.0,0,faible
540020,The Day of the Jackal,Frederick Forsyth,4.25,85883,1971.0,eng,0,0.0,0,faible
541024,More Than Human,Theodore Sturgeon,3.98,10733,1953.0,eng,0,0.0,0,faible
541341,Deep and Dark and Dangerous (A Ghost Story),Mary Downing Hahn,4.22,12839,2007.0,,0,0.0,0,faible
541920,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",Rick Atkinson,4.25,11111,2002.0,eng,0,0.0,0,faible
542389,"Stalingrad: The Fateful Siege, 1942–1943",Antony Beevor,4.29,18920,1998.0,eng,0,0.0,0,faible
542414,"Scorpia (Alex Rider, #5)",Anthony Horowitz,4.16,44197,2004.0,eng,0,0.0,0,faible
542639,The Shock of the New,Robert Hughes,3.73,21410,1980.0,,0,0.0,0,faible
542752,"Things Not Seen (Things, #1)",Andrew Clements,3.88,21478,2002.0,en-GB,0,0.0,0,faible
543086,Tom's Midnight Garden,"Philippa Pearce, Susan Einzig",4.05,16398,1958.0,,0,0.0,0,faible
543103,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",Evan Wright,4.25,11680,2004.0,en-US,0,0.0,0,faible
543339,"Dances with Wolves (Dances with Wolves, #1)",Michael Blake,4.19,19133,1988.0,eng,0,0.0,0,faible
543505,The Tale of Mrs. Tiggy-Winkle,Beatrix Potter,4.19,12873,1905.0,,0,0.0,0,faible
543873,Mister Pip,Lloyd Jones,3.66,11657,2006.0,eng,0,0.0,0,faible
544257,"Midnight Alley (The Morganville Vampires, #3)",Rachel Caine,4.11,49083,2007.0,eng,0,0.0,0,faible
544424,"Leaving Paradise (Leaving Paradise, #1)",Simone Elkeles,4.02,37323,2007.0,eng,0,0.0,0,faible
544891,"Beastly (Beastly, #1; Kendra Chronicles, #1)",Alex Flinn,3.84,150003,2007.0,eng,0,0.0,0,faible
545425,الرحيق المختوم,Safiy al-Rahman al-Mubarakfuri,4.57,10558,1979.0,ara,0,0.0,0,faible
545951,Death Comes for the Archbishop,Willa Cather,3.88,21343,1927.0,eng,0,0.0,0,faible
546018,Roots: The Saga of an American Family,Alex Haley,4.42,118951,1976.0,en-US,0,0.0,0,faible
547094,I Am Legend and Other Stories,Richard Matheson,3.99,98795,1954.0,eng,0,0.0,0,faible
550454,"Aztec (Aztec, #1)",Gary Jennings,4.19,12422,1980.0,en-US,0,0.0,0,faible
550720,The Night Watch,Sarah Waters,3.67,13798,2006.0,en-US,0,0.0,0,faible
550844,Cycle of the Werewolf,"Stephen King, Bernie Wrightson",3.62,30993,1983.0,eng,0,0.0,0,faible
550940,"The Chase (Isaac Bell, #1)",Clive Cussler,3.92,10998,2007.0,en-US,0,0.0,0,faible
551536,"Fire Star (The Last Dragon Chronicles, #3)",Chris d'Lacey,3.91,13595,2005.0,eng,0,0.0,0,faible
551876,Tikki Tikki Tembo,"Arlene Mosel, Blair Lent",4.21,52536,1968.0,en-CA,0,0.0,0,faible
552887,"Double Cross (Alex Cross, #13)",James Patterson,3.99,34189,2007.0,eng,0,0.0,0,faible
552894,"7th Heaven (Women's Murder Club, #7)","James Patterson, Maxine Paetro",4.06,38503,2008.0,eng,0,0.0,0,faible
552987,"A War of Gifts (Ender's Saga, #1.1)",Orson Scott Card,3.66,11643,2007.0,en-US,0,0.0,0,faible
554674,The Story of the Trapp Family Singers,Maria Augusta von Trapp,3.94,9027,1949.0,,0,0.0,0,faible
555500,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)","Dave Barry, Ridley Pearson, Greg Call",4.16,18570,2007.0,en-US,0,0.0,0,faible
556136,The Wednesday Wars,Gary D. Schmidt,4.06,26847,2007.0,eng,0,0.0,0,faible
556511,The Very Busy Spider,Eric Carle,4.19,31537,1984.0,en-US,0,0.0,0,faible
556602,Sarah's Key,Tatiana de Rosnay,4.14,312444,2007.0,eng,0,0.0,0,faible
556629,The Holiness of God,R.C. Sproul,4.35,10960,1984.0,,0,0.0,0,faible
559889,"Flood Tide (Dirk Pitt, #14)",Clive Cussler,3.88,11987,1985.0,eng,0,0.0,0,faible
561403,"The It Girl (It Girl, #1)",Cecily von Ziegesar,3.66,11929,2005.0,eng,0,0.0,0,faible
561456,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.33,446668,2007.0,eng,0,0.0,0,faible
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",4.42,171384,1971.0,en-US,0,0.0,0,faible
562763,Scaredy Squirrel (Scaredy Squirrel),Mélanie Watt,4.25,11638,2006.0,eng,0,0.0,0,faible
562930,The Book of Luke,Jenny O'Connell,3.73,12623,2007.0,en-US,0,0.0,0,faible
563458,"Fallen Hearts (Casteel, #3)",V.C. Andrews,3.89,12450,1984.0,eng,0,0.0,0,faible
563887,The Littles,"John Lawrence Peterson, Roberta Carter Clark",3.98,15650,1967.0,,0,0.0,0,faible
567616,The Art Book,Phaidon Press,3.79,102746,1997.0,eng,0,0.0,0,faible
567678,The Wasp Factory,Iain Banks,3.85,46179,1984.0,en-US,0,0.0,0,faible
567704,Imajica,Clive Barker,4.16,15600,1991.0,eng,0,0.0,0,faible
567795,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.23,165675,1990.0,en-US,0,0.0,0,faible
568099,"Waylander (The Drenai Saga, #3)",David Gemmell,4.26,13977,1986.0,eng,0,0.0,0,faible
568236,A Distant Mirror:  The Calamitous 14th Century,Barbara W. Tuchman,4.11,21776,1978.0,eng,0,0.0,0,faible
568454,"D.Gray-man, Volume 01","Katsura Hoshino, Mayumi Kobayashi",4.21,23910,2004.0,eng,0,0.0,0,faible
568476,"Henry Huggins (Henry Huggins, #1)","Beverly Cleary, Tracy Dockray",3.97,21823,1950.0,eng,0,0.0,0,faible
568592,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess","Yuu Watase, Yuji Oniki",4.08,18060,1992.0,eng,0,0.0,0,faible
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,4.13,69733,2007.0,en-US,0,0.0,0,faible
569346,"Full Moon o Sagashite, Vol. 1","Arina Tanemura, Tomo Kimura",4.06,19443,2001.0,eng,0,0.0,0,faible
569564,The Complete Works,William Shakespeare,4.49,39503,1623.0,eng,0,0.0,0,faible
570172,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman Doidge,4.2,19319,2007.0,en-US,0,0.0,0,faible
571508,"Rumors of War (Children of the Promise, #1)",Dean Hughes,4.25,9995,1997.0,en-US,0,0.0,0,faible
571555,While My Pretty One Sleeps,Mary Higgins Clark,3.88,18846,1989.0,eng,0,0.0,0,faible
573201,The Icarus Agenda,Robert Ludlum,3.93,24170,1988.0,en-US,0,0.0,0,faible
576570,The Princess and the Pea,"Janet Stevens, Hans Christian Andersen",4.1,14851,1835.0,,0,0.0,0,faible
576666,And Ladies of the Club,Helen Hooven Santmyer,4.12,10177,1982.0,en-US,0,0.0,0,faible
577283,The Confessions of Nat Turner,William Styron,3.96,11535,1967.0,eng,0,0.0,0,faible
577542,Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney",3.96,13851,1894.0,,0,0.0,0,faible
