book_id,goodreads_book_id,best_book_id,work_id,title,authors,original_publication_year,catalog_average_rating,catalog_ratings_count,work_ratings_count,work_text_reviews_count,spark_ratings_count,spark_distinct_users_count,spark_average_rating,spark_to_read_count,spark_to_read_users_count,spark_popularity_score
36064,"",36064,35975,"American Tabloid (Underworld USA, #1)",James Ellroy,1995.0,4.21,10193,11525,647,0,0,0.0,0,0,0.0
331695,"",331695,902805,Almost French: Love and a New Life in Paris,Sarah Turnbull,2003.0,3.68,10668,11659,812,0,0,0.0,0,0,0.0
71458,"",71458,1167530,Stupeur et tremblements,Amélie Nothomb,1999.0,3.72,9448,14535,1091,0,0,0.0,0,0,0.0
608906,"",608906,2083960,"Firestar's Quest (Warriors Super Edition, #1)",Erin Hunter,2007.0,4.32,14773,15680,514,0,0,0.0,0,0,0.0
87425,"",87425,885675,"Tintin in Tibet (Tintin, #20)","Hergé, Leslie Lonsdale-Cooper, Michael Turner",1960.0,4.2,10146,11739,309,0,0,0.0,0,0,0.0
1015311,"",1015311,2553131,"Love Hina, Vol. 01",Ken Akamatsu,1999.0,3.73,10926,11046,119,0,0,0.0,0,0,0.0
13621,"",13621,1782154,"Death Note, Vol. 7: Zero (Death Note, #7)","Tsugumi Ohba, Takeshi Obata",2005.0,4.41,14480,14907,470,0,0,0.0,0,0,0.0
394683,"",394683,1672323,A Bargain for Frances,"Russell Hoban, Lillian Hoban",1970.0,4.25,13135,13323,162,0,0,0.0,0,0,0.0
15806231,"",15806231,21530499,"Calculated in Death (In Death, #36)",J.D. Robb,2013.0,4.23,12807,16402,1199,0,0,0.0,0,0,0.0
2152871,"",2152871,2158370,"Kushiel's Mercy (Imriel's Trilogy, #3)",Jacqueline Carey,2001.0,4.3,13337,14452,471,0,0,0.0,0,0,0.0
901680,"",901680,886857,Edvard Munch: 1863-1944 (Basic Art),Ulrich Bischoff,1990.0,4.07,8308,8372,17,0,0,0.0,0,0,0.0
43929,"",43929,14597691,Darkest Fear (Myron Bolitar #7),Harlan Coben,1999.0,4.03,10955,14064,634,0,0,0.0,0,0,0.0
133017,"",133017,128139,Hellblazer: Original Sins,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988.0,4.1,12881,12992,248,0,0,0.0,0,0,0.0
62032,"",62032,1482372,"The 13½ Lives of Captain Bluebear (Zamonia, #1)","Walter Moers, John Brownjohn",1999.0,4.2,10560,13552,1039,0,0,0.0,0,0,0.0
10659536,"",10659536,15568720,Every Thing on It,Shel Silverstein,2011.0,4.39,11547,11630,533,0,0,0.0,0,0,0.0
25663888,"",25663888,45486802,"Orphan X (Orphan X, #1)",Gregg Hurwitz,2016.0,4.08,10320,14983,1971,0,0,0.0,0,0,0.0
18039755,"",18039755,22012689,حوجن [Ḥawjan],"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013.0,3.75,10203,10577,1590,0,0,0.0,0,0,0.0
18129852,"",18129852,25465053,"Rival (Fall Away, #2)","Penelope Douglas, Abby Craden, Nelson Hobbs",2014.0,4.16,21940,22806,1765,0,0,0.0,0,0,0.0
587638,"",587638,2636942,Gentlemen of the Road,"Michael Chabon, Gary Gianni",2007.0,3.42,10440,11472,1577,0,0,0.0,0,0,0.0
16164271,"",16164271,22007627,"Locke & Key, Vol. 6: Alpha & Omega","Joe Hill, Gabriel Rodríguez",2014.0,4.5,14363,15068,1463,0,0,0.0,0,0,0.0
26072609,"",26072609,46009964,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","Anderson Cooper, Gloria Vanderbilt",2016.0,3.79,10758,14694,1659,0,0,0.0,0,0,0.0
644655,"",644655,2327400,"Raven Black (Shetland Island, #1)",Ann Cleeves,2006.0,3.85,10617,14283,1405,0,0,0.0,0,0,0.0
152662,"",152662,1147214,What's Eating Gilbert Grape,Peter Hedges,1991.0,4.1,11352,11977,403,0,0,0.0,0,0,0.0
110871,"",110871,1656117,Thérèse Raquin,"Émile Zola, Robin Buss",1867.0,3.71,10734,14432,1079,0,0,0.0,0,0,0.0
17557143,"",33393313,24989372,"The Billionaire's Obsession ~ Simon (The Billionaire's Obsession, #1)",J.S. Scott,2013.0,4.0,7492,16989,856,0,0,0.0,0,0,0.0
6928893,"",6928893,10475576,One Good Dog,Susan  Wilson,2010.0,4.07,10379,11712,1576,0,0,0.0,0,0,0.0
280958,"",280958,21370899,"Sin City: Una Dura Despedida, #1 de 3",Frank Miller,1991.0,4.21,9115,9116,4,0,0,0.0,0,0,0.0
42641,"",42641,1491227,Resurrection,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,4.1,9482,11905,677,0,0,0.0,0,0,0.0
214333,"",214333,503785,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,Lee Strobel,2004.0,4.1,9216,9689,342,0,0,0.0,0,0,0.0
31194270,"",29904284,50278264,"Evelyn, After",Victoria Helen Stone,2016.0,3.64,9255,14969,836,0,0,0.0,0,0,0.0
769712,"",769712,755771,Palestine,"Joe Sacco, Edward Said",1996.0,4.2,9823,10949,658,0,0,0.0,0,0,0.0
15732712,"",15732712,21413550,One Hundred Names,Cecelia Ahern,2012.0,3.75,10994,13925,1681,0,0,0.0,0,0,0.0
3243517,"",3243517,832084,رأيت رام الله,"Mourid Barghouti, مريد البرغوثي",1997.0,4.15,8602,10454,1986,0,0,0.0,0,0,0.0
816752,"",816752,164744,"The Castle in the Attic (The Castle in the Attic, #1)",Elizabeth Winthrop,1985.0,3.96,14611,15194,598,0,0,0.0,0,0,0.0
441618,"",441618,1008516,Breaking Free: Discover the Victory of Total Surrender,Beth Moore,1999.0,4.43,9922,10659,192,0,0,0.0,0,0,0.0
122212,"",122212,806956,Waiting to Exhale (Waiting To Exhale #1),Terry McMillan,1992.0,3.94,11315,12299,403,0,0,0.0,0,0,0.0
22175,"",22175,791346,Strange Pilgrims,Gabriel García Márquez,1992.0,4.02,5911,11691,763,0,0,0.0,0,0,0.0
16299341,"",16299341,22427858,"Thankless in Death (In Death, #37)",J.D. Robb,2013.0,4.28,11740,15345,1178,0,0,0.0,0,0,0.0
12786,"",12786,737109,The City of Falling Angels,John Berendt,2005.0,3.52,11333,12540,1559,0,0,0.0,0,0,0.0
8575295,"",30123413,13444179,"Wisdom (My Blood Approves, #4)",Amanda Hocking,2010.0,4.04,12933,15399,597,0,0,0.0,0,0,0.0
13547234,"",13547234,19098054,The Testament of Mary,Colm Tóibín,2012.0,3.61,9050,11289,1988,0,0,0.0,0,0,0.0
817199,"",817199,803086,Maitreyi,Mircea Eliade,1933.0,3.92,11079,11899,184,0,0,0.0,0,0,0.0
46201,"",46201,45343,The Selected Poetry of Rainer Maria Rilke,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976.0,4.4,11223,11342,248,0,0,0.0,0,0,0.0
6452806,"",6452806,6643012,True Compass: A Memoir,Edward M. Kennedy,2009.0,3.99,10111,10504,762,0,0,0.0,0,0,0.0
15985372,"",15985372,21739817,"Affliction (Anita Blake, Vampire Hunter #22)",Laurell K. Hamilton,2013.0,4.01,13828,16306,1683,0,0,0.0,0,0,0.0
22420,"",22420,23446,"Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)","Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart",2001.0,4.4,10390,11045,156,0,0,0.0,0,0,0.0
15762186,"",15762186,21463360,"Benediction (Plainsong, #3)",Kent Haruf,2013.0,3.97,10214,12221,2033,0,0,0.0,0,0,0.0
33288638,"",33288638,54007532,Wait for It,Mariana Zapata,2016.0,4.22,18371,18415,1507,0,0,0.0,0,0,0.0
13658,"",13658,215093,"The Other Wind (Earthsea Cycle, #6)",Ursula K. Le Guin,2001.0,4.06,11325,13218,597,0,0,0.0,0,0,0.0
18089975,"",18089975,25337698,After I'm Gone,Laura Lippman,2014.0,3.61,10905,12667,1548,0,0,0.0,0,0,0.0
762462,"",762462,748554,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,"Peter Lynch, John Rothchild",1988.0,4.12,10563,11264,315,0,0,0.0,0,0,0.0
60551,"",60551,58910,The Book on the Taboo Against Knowing Who You Are,Alan W. Watts,1966.0,4.28,9811,10587,554,0,0,0.0,0,0,0.0
17570538,"",29467232,24509684,"The Blood Mirror (Lightbringer, #4)",Brent Weeks,2016.0,4.29,4528,13785,933,0,0,0.0,0,0,0.0
7203669,"",7203669,7904929,Galveston,Nic Pizzolatto,2004.0,3.72,7601,9871,1027,0,0,0.0,0,0,0.0
105744,"",105744,411660,"Meg (MEG, #1)",Steve Alten,1997.0,3.76,9946,11419,697,0,0,0.0,0,0,0.0
9415951,"",9415951,13902945,Forgotten,Cat Patrick,2011.0,3.79,14045,16681,2272,0,0,0.0,0,0,0.0
98250,"",98250,94708,Once a Runner,John L. Parker Jr.,1978.0,4.05,8106,9804,940,0,0,0.0,0,0,0.0
6055063,"",6055063,6230877,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,David Lebovitz,2009.0,3.85,9754,11096,1214,0,0,0.0,0,0,0.0
45760,"",8822819,867251,Girl With Curious Hair,David Foster Wallace,1988.0,3.89,5434,10005,683,0,0,0.0,0,0,0.0
2983562,"",2983562,3229092,Your Heart Belongs to Me,Dean Koontz,2008.0,3.34,12456,13630,1066,0,0,0.0,0,0,0.0
300044,"",300044,853422,"Knife Edge (Noughts & Crosses, #2)",Malorie Blackman,2003.0,4.06,11696,12396,449,0,0,0.0,0,0,0.0
7967299,"",7967299,11989242,Love You to Death: The Unofficial Companion to the Vampire Diaries,Crissy Calhoun,2010.0,4.38,8458,8484,44,0,0,0.0,0,0,0.0
7831145,"",7831145,10894547,Play of Passion (Psy-Changeling #9),Nalini Singh,2010.0,4.28,17970,19651,921,0,0,0.0,0,0,0.0
12583975,"",18692741,17594985,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",Melody Anne,2011.0,3.93,11562,17585,874,0,0,0.0,0,0,0.0
24396884,"",24396884,43981459,"Alert (Michael Bennett, #8)","James Patterson, Michael Ledwidge",2015.0,3.93,6976,11378,889,0,0,0.0,0,0,0.0
6987558,"",6987558,7229722,Don't Blink,"James Patterson, Howard Roughan",2010.0,3.79,9689,12627,1076,0,0,0.0,0,0,0.0
177515,"",177515,4030673,The Ice Queen,Alice Hoffman,2005.0,3.51,12922,14141,1396,0,0,0.0,0,0,0.0
24189224,"",24189224,26690360,City on Fire,Garth Risk Hallberg,2015.0,3.42,8553,10324,1891,0,0,0.0,0,0,0.0
13620,"",13620,15760,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)","Tsugumi Ohba, Takeshi Obata",2005.0,4.39,14986,15664,390,0,0,0.0,0,0,0.0
13649056,"",13649056,19268425,"Try Me (One Night with Sole Regret, #1)",Olivia Cunning,2012.0,3.87,21524,22299,1167,0,0,0.0,0,0,0.0
831470,"",831470,41433707,Bambi,Bob Grant,1941.0,4.22,10332,12289,98,0,0,0.0,0,0,0.0
60220,"",60220,58584,"Simply Irresistible (Chinooks Hockey Team, #1)",Rachel Gibson,1998.0,3.86,16945,18453,658,0,0,0.0,0,0,0.0
5556595,"",5556595,5727718,A Vintage Affair,Isabel Wolff,2009.0,3.8,11104,13877,1892,0,0,0.0,0,0,0.0
11544466,"",11544466,16484181,"Breathe (Breathe, #1)",Sarah Crossan,2012.0,3.69,13504,14779,1705,0,0,0.0,0,0,0.0
64949,"",64949,888389,The Voice of the Night,"Brian Coffey, Dean Koontz",1980.0,3.91,12897,13626,311,0,0,0.0,0,0,0.0
543505,"",543505,1502964,The Tale of Mrs. Tiggy-Winkle,Beatrix Potter,1905.0,4.19,12873,13247,188,0,0,0.0,0,0,0.0
2854962,"",2854962,2881096,"Charlie Bone and the Shadow (The Children of the Red King, #7)",Jenny Nimmo,2008.0,4.02,13322,13669,272,0,0,0.0,0,0,0.0
11076123,"",11076123,15997604,Half Blood Blues,Esi Edugyan,2011.0,3.63,8911,11506,1392,0,0,0.0,0,0,0.0
161846,"",161846,812592,The Midwich Cuckoos,John Wyndham,1957.0,3.93,10841,12926,632,0,0,0.0,0,0,0.0
19156898,"",19156898,27112723,The Fourteenth Goldfish,"Jennifer L. Holm, Tad Carpenter",2014.0,3.87,9532,13096,2089,0,0,0.0,0,0,0.0
16148938,"",16148938,21983905,"Second Shift: Order (Shift, #2)",Hugh Howey,2012.0,4.26,10110,10366,451,0,0,0.0,0,0,0.0
109515,"",109515,105537,How I Raised Myself from Failure to Success in Selling,Frank Bettger,1947.0,4.25,9438,9761,219,0,0,0.0,0,0,0.0
24938,"",24938,25705,Wicked - Piano/Vocal Arrangement,"Stephen Schwartz, Gregory Maguire",2004.0,4.45,10729,10757,38,0,0,0.0,0,0,0.0
275247,"",275247,1085162,Little Lord Fauntleroy,Frances Hodgson Burnett,1886.0,3.81,12712,14964,680,0,0,0.0,0,0,0.0
11350430,"",11350430,16280157,"The Mystery Knight (The Tales of Dunk and Egg, #3)",George R.R. Martin,2010.0,4.2,11058,11445,387,0,0,0.0,0,0,0.0
8288246,"",8288246,13136697,"Red Glove (Curse Workers, #2)",Holly Black,2011.0,3.98,16108,17664,1677,0,0,0.0,0,0,0.0
24044596,"",24044596,43644221,Kulti,Mariana Zapata,2015.0,4.36,16112,19214,2158,0,0,0.0,0,0,0.0
44399,"",44399,1251970,Too Busy Not to Pray: Slowing Down to Be With God,"Bill Hybels, Lavonne Neff",1988.0,4.14,8422,8880,244,0,0,0.0,0,0,0.0
712807,"",712807,2991394,Ruby Holler,Sharon Creech,2002.0,4.01,12438,13168,1010,0,0,0.0,0,0,0.0
31819,"",31819,32035,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,"David Baggett, Shawn E. Klein",2004.0,4.45,9264,9316,82,0,0,0.0,0,0,0.0
16136599,"",16136599,21965206,"Redeemed (House of Night, #12)","P.C. Cast, Kristin Cast",2014.0,3.95,11604,13962,1294,0,0,0.0,0,0,0.0
33356,"",33356,1647,Jennifer Government,Max Barry,2002.0,3.65,9722,11600,1038,0,0,0.0,0,0,0.0
95708,"",95708,92244,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Neil A. Fiore,1988.0,3.88,9396,10074,458,0,0,0.0,0,0,0.0
129327,"",129327,124552,The Case of Charles Dexter Ward,H.P. Lovecraft,1941.0,4.2,10153,11366,436,0,0,0.0,0,0,0.0
394841,"",394841,384365,Travel Team,Mike Lupica,2004.0,4.06,8356,8484,728,0,0,0.0,0,0,0.0
426030,"",426030,415088,The Healer (O'Malley #5),Dee Henderson,2002.0,4.4,11245,11831,260,0,0,0.0,0,0,0.0
604635,"",604635,950536,Naïve. Super,"Erlend Loe, Tor Ketil Solberg",1996.0,3.89,8642,11338,502,0,0,0.0,0,0,0.0
11324,"",11324,3257831,Under the Net,Iris Murdoch,1954.0,3.76,9506,10082,434,0,0,0.0,0,0,0.0
12039943,"",16241160,17006585,Capital,John Lanchester,2012.0,3.68,4961,9885,1198,0,0,0.0,0,0,0.0
289029,"",289029,24948200,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,Robin S. Sharma,1999.0,3.93,7174,10056,586,0,0,0.0,0,0,0.0
10803806,"",10803806,15717191,"Darth Paper Strikes Back (Origami Yoda, #2)",Tom Angleberger,2011.0,4.12,10798,11099,847,0,0,0.0,0,0,0.0
122756,"",122756,1207057,My Brother Sam Is Dead,"James Lincoln Collier, Christopher Collier",1974.0,3.39,12817,13445,1556,0,0,0.0,0,0,0.0
71823,"",71823,9813536,"The Green Mile, Part 6: Coffey on the Mile",Stephen King,1996.0,4.55,11936,12572,180,0,0,0.0,0,0,0.0
5618698,"",5618698,5790090,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",Molly Harper,2009.0,3.92,18122,19307,1578,0,0,0.0,0,0,0.0
8449698,"",8449698,13313623,"When Beauty Tamed the Beast (Fairy Tales, #2)",Eloisa James,2011.0,4.06,16245,18119,1627,0,0,0.0,0,0,0.0
13152668,"",13152668,18330806,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",Jack McCallum,2012.0,4.16,8000,8420,402,0,0,0.0,0,0,0.0
207365,"",207365,200700,"Claimed By Shadow (Cassandra Palmer, #2)",Karen Chance,2007.0,3.98,18318,19203,610,0,0,0.0,0,0,0.0
192888,"",192888,1576206,"Clouds of Witness (Lord Peter Wimsey, #2)",Dorothy L. Sayers,1926.0,4.04,12013,13682,717,0,0,0.0,0,0,0.0
155291,"",155291,149899,"Agents of Light and Darkness (Nightside, #2)",Simon R. Green,2003.0,4.0,12827,13425,404,0,0,0.0,0,0,0.0
6261477,"",6261477,6444699,Homer's Odyssey,Gwen Cooper,2009.0,4.18,9907,11609,1595,0,0,0.0,0,0,0.0
1070527,"",1070527,1057213,Avatar Volume 1: The Last Airbender (Avatar #1),"Michael Dante DiMartino, Bryan Konietzko",2006.0,4.52,8261,8382,62,0,0,0.0,0,0,0.0
42691,"",42691,798555,The Haj,Leon Uris,1984.0,3.99,10060,10645,389,0,0,0.0,0,0,0.0
8100288,"",8100288,12873090,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World","Kevin Malarkey, Alex Malarkey",2010.0,3.89,8945,9801,698,0,0,0.0,0,0,0.0
1468706,"",1468706,2476793,"An Incomplete Revenge (Maisie Dobbs, #5)",Jacqueline Winspear,2008.0,4.09,11579,13525,1098,0,0,0.0,0,0,0.0
16171259,"",16171259,16294155,The Sound of Things Falling,"Juan Gabriel Vásquez, Anne McLean",2011.0,3.74,6113,9262,1042,0,0,0.0,0,0,0.0
513176,"",513176,987443,"Rogue Squadron (Star Wars: X-Wing, #1)",Michael A. Stackpole,1996.0,4.02,11405,11953,323,0,0,0.0,0,0,0.0
1153709,"",1153709,1141200,Hairy Maclary from Donaldson's Dairy,Lynley Dodd,1983.0,4.28,11051,11285,171,0,0,0.0,0,0,0.0
92371,"",92371,2450187,Lie Down with Lions,Ken Follett,1985.0,3.78,9822,11731,493,0,0,0.0,0,0,0.0
134958,"",134958,130044,Elizabeth: The Struggle for the Throne,David Starkey,2000.0,4.06,11163,11537,257,0,0,0.0,0,0,0.0
13151283,"",13151283,18329307,بضع ساعات في يوم ما,محمد صادق,2012.0,3.14,7806,7875,855,0,0,0.0,0,0,0.0
20662728,"",20662728,6125574,"Clariel (Abhorsen, #4)",Garth Nix,2014.0,3.79,10616,14173,1810,0,0,0.0,0,0,0.0
16312,"",16312,519419,"One, Two, Buckle My Shoe (Hercule Poirot, #22)","Agatha Christie, Hugh Fraser",1940.0,3.74,11285,14936,644,0,0,0.0,0,0,0.0
73960,"",73960,2406767,Lorna Doone,"R.D. Blackmore, Michelle Allen",1869.0,3.71,11716,12859,487,0,0,0.0,0,0,0.0
20821249,"",20821249,26830332,"Festive in Death (In Death, #39)",J.D. Robb,2014.0,4.26,9784,14096,1171,0,0,0.0,0,0,0.0
89186,"",89186,2622804,Pushing Ice,Alastair Reynolds,2005.0,4.02,9365,10855,586,0,0,0.0,0,0,0.0
17285330,"",17285330,23904471,The Last Time We Say Goodbye,Cynthia Hand,2015.0,4.11,11063,12424,2033,0,0,0.0,0,0,0.0
820517,"",820517,218134,"Joey Pigza Swallowed the Key (Joey Pigza, #1)",Jack Gantos,1998.0,3.74,12985,13420,864,0,0,0.0,0,0,0.0
8086216,"",8086216,12820406,Plenty,Yotam Ottolenghi,2010.0,4.32,8023,9742,318,0,0,0.0,0,0,0.0
88072,"",88072,18280048,Agent to the Stars,John Scalzi,2004.0,3.91,10086,12632,1285,0,0,0.0,0,0,0.0
6344534,"",6344534,6530755,"The Second Ship (The Rho Agenda, #1)",Richard   Phillips,2006.0,3.73,4281,9322,571,0,0,0.0,0,0,0.0
21857294,"",21857294,41130420,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",Whitney G.,2014.0,4.19,19933,20234,1845,0,0,0.0,0,0,0.0
7707538,"",7707538,10419205,"Sugar and Spice (L.A. Candy, #3)",Lauren Conrad,2010.0,3.54,10488,11775,559,0,0,0.0,0,0,0.0
22571275,"",22571275,25442975,"All Fall Down (Embassy Row, #1)",Ally Carter,2015.0,3.82,13821,16384,2541,0,0,0.0,0,0,0.0
21411058,"",21411058,40711672,"Bad Romeo (Starcrossed, #1)",Leisa Rayven,2014.0,4.1,14286,16113,2720,0,0,0.0,0,0,0.0
420278,"",420278,3256309,The Complete Poems 1927-1979,Elizabeth Bishop,1980.0,4.19,9629,10060,237,0,0,0.0,0,0,0.0
22421,"",22421,978454,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)","Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000.0,4.41,11094,11780,160,0,0,0.0,0,0,0.0
15793068,"",15793068,16909239,"The Gate Thief (Mither Mages, #2)",Orson Scott Card,2013.0,3.77,9209,10796,884,0,0,0.0,0,0,0.0
136977,"",136977,183281,The Places That Scare You: A Guide to Fearlessness in Difficult Times,Pema Chödrön,2001.0,4.3,8344,9813,482,0,0,0.0,0,0,0.0
4505161,"",4505161,4554187,"The House on Tradd Street (Tradd Street, #1)",Karen   White,2008.0,3.96,12311,13523,1496,0,0,0.0,0,0,0.0
10468258,"",10468258,15353639,"The Finding (Law of the Lycans, #5)",Nicky Charles,2011.0,4.18,11174,13477,750,0,0,0.0,0,0,0.0
25067046,"",25067046,44751860,Lost Stars (Star Wars: Journey to the Force Awakens),Claudia Gray,2015.0,4.25,8861,10718,1652,0,0,0.0,0,0,0.0
18243828,"",18243828,25692101,"Jake Undone (Jake, #1)",Penelope Ward,2013.0,4.15,14870,17843,1505,0,0,0.0,0,0,0.0
171201,"",171201,2206,Wit,Margaret Edson,1995.0,4.2,10601,10901,417,0,0,0.0,0,0,0.0
701738,"",701738,688038,Incendiary,Chris Cleave,2005.0,3.59,8718,10904,1575,0,0,0.0,0,0,0.0
891671,"",891671,2114967,Winter in Madrid,C.J. Sansom,2006.0,3.79,8629,10072,987,0,0,0.0,0,0,0.0
2895896,"",2895896,1188617,Silver Bay,Jojo Moyes,2007.0,3.62,9008,12033,1162,0,0,0.0,0,0,0.0
484167,"",484167,472487,"Millennium Snow, Vol. 1",Bisco Hatori,2001.0,4.04,11293,11359,138,0,0,0.0,0,0,0.0
2025787,"",2025787,4413359,"Mad Dogs (Cherub, #8)",Robert Muchamore,2007.0,4.25,10258,10713,193,0,0,0.0,0,0,0.0
20329634,"",18476102,26144200,"Lines of Departure (Frontlines, #2)",Marko Kloos,2014.0,4.08,5110,10157,505,0,0,0.0,0,0,0.0
535494,"",535494,522965,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Francis A. Schaeffer,1975.0,4.16,9124,9639,319,0,0,0.0,0,0,0.0
21400356,"",21400356,40698052,"Debt Inheritance (Indebted, #1)",Pepper Winters,2014.0,3.79,14713,18441,2150,0,0,0.0,0,0,0.0
80750,"",80750,2710295,"The Covenant (Abram's Daughters, #1)",Beverly  Lewis,2002.0,4.12,9408,10882,771,0,0,0.0,0,0,0.0
43739,"",43739,1389158,Iron Man: Extremis,"Warren Ellis, Adi Granov",2004.0,4.08,9338,10214,331,0,0,0.0,0,0,0.0
23399022,"",23399022,42955411,Hope: A Memoir of Survival in Cleveland,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",2015.0,4.27,3799,9102,927,0,0,0.0,0,0,0.0
214579,"",214579,91360,The Story of B: An Adventure of the Mind and Spirit,Daniel Quinn,1996.0,4.11,7730,8088,450,0,0,0.0,0,0,0.0
15677,"",15677,1187279,Strangers on a Train,Patricia Highsmith,1950.0,3.82,9788,11500,1055,0,0,0.0,0,0,0.0
15766776,"",15766776,21471584,Rump: The True Story of Rumpelstiltskin,Liesl Shurtliff,2013.0,4.04,11376,12005,1559,0,0,0.0,0,0,0.0
420734,"",420734,1784677,Open Season,Linda Howard,2001.0,4.01,14653,15580,705,0,0,0.0,0,0,0.0
311196,"",311196,2128291,Frederica,Georgette Heyer,1965.0,4.15,12198,13926,1119,0,0,0.0,0,0,0.0
25693079,"",25693079,44765261,Crooked Little Lies,Barbara Taylor Sissel,2015.0,3.52,7668,8391,641,0,0,0.0,0,0,0.0
24019187,"",24019187,43618137,Humans of New York: Stories,Brandon Stanton,2015.0,4.5,12527,12852,1210,0,0,0.0,0,0,0.0
17235347,"",17235347,23753691,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5)",Marie Lu,2012.0,4.02,13933,14256,1169,0,0,0.0,0,0,0.0
61899,"",61899,1093445,"A Civil Campaign (Vorkosigan Saga, #12)",Lois McMaster Bujold,1999.0,4.43,11823,12802,584,0,0,0.0,0,0,0.0
50051,"",50051,1069014,The Last Picture Show,Larry McMurtry,1966.0,3.95,9727,11072,554,0,0,0.0,0,0,0.0
55019,"",55019,1509542,"Black Cherry Blues (Dave Robicheaux, #3)",James Lee Burke,1989.0,4.17,9658,10548,352,0,0,0.0,0,0,0.0
226315,"",226315,219207,The Next Big Thing,Johanna Edwards,2005.0,3.68,8907,8954,223,0,0,0.0,0,0,0.0
511684,"",511684,499669,The Illustrated Mum,"Jacqueline Wilson, Nick Sharratt",1999.0,3.74,10763,11341,321,0,0,0.0,0,0,0.0
9639197,"",9639197,14526602,Turn of Mind,Alice LaPlante,2011.0,3.65,10954,12742,2116,0,0,0.0,0,0,0.0
714380,"",714380,743199,The Discoverers: A History of Man's Search to Know His World and Himself,Daniel J. Boorstin,1983.0,4.12,9117,9452,261,0,0,0.0,0,0,0.0
228200,"",228200,9813455,"The Green Mile, Part 5: Night Journey",Stephen King,1996.0,4.51,11442,11918,111,0,0,0.0,0,0,0.0
16182601,"",16182601,22087891,Bread and   Wine: A Love Letter to Life Around the Table with Recipes,Shauna Niequist,2013.0,4.22,8334,9178,991,0,0,0.0,0,0,0.0
37300,"",37300,4077284,"Broken Prey (Lucas Davenport, #16)",John Sandford,2005.0,4.15,10827,12330,429,0,0,0.0,0,0,0.0
18943009,"",18943009,25364368,"Rock Bottom (Tristan & Danika, #2)",R.K. Lilley,2013.0,4.46,18490,18709,1562,0,0,0.0,0,0,0.0
13129925,"",13129925,18306052,Horrorstör,"Grady Hendrix, Michael Rogalski",2014.0,3.59,10313,12003,2529,0,0,0.0,0,0,0.0
849380,"",849380,4370,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,"John M. Gottman, Nan Silver",1999.0,4.19,8868,10017,749,0,0,0.0,0,0,0.0
6351939,"",6351939,6538518,"Sea Glass (Glass, #2)",Maria V. Snyder,2009.0,4.0,14440,15937,855,0,0,0.0,0,0,0.0
4936457,"",4936457,5002120,The Time Traveller's Guide to Medieval England: A Handbook for Visitors to the Fourteenth Century,Ian Mortimer,2008.0,3.99,9824,12115,970,0,0,0.0,0,0,0.0
8565083,"",8565083,13433613,Cinderella Ate My Daughter: Dispatches from the Frontlines of the New Girlie-Girl Culture,Peggy Orenstein,2011.0,3.65,11279,11994,1988,0,0,0.0,0,0,0.0
11870085,"",11870085,16827462,The Fault in Our Stars,John Green,2012.0,4.26,2346404,2478609,140739,0,0,0.0,0,0,0.0
10818853,"",10818853,15732562,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,2011.0,3.67,1338493,1436818,75437,0,0,0.0,0,0,0.0
10210,"",10210,2977639,Jane Eyre,"Charlotte Brontë, Michael Mason",1847.0,4.1,1198557,1286135,31212,0,0,0.0,0,0,0.0
43641,"",43641,3441236,Water for Elephants,Sara Gruen,2006.0,4.07,1068146,1108839,55732,0,0,0.0,0,0,0.0
22557272,"",22557272,41107568,The Girl on the Train,Paula Hawkins,2015.0,3.88,1008778,1226485,93600,0,0,0.0,0,0,0.0
